,userId,itemId,rating
2579,105,64614,4.0
2580,119,64614,4.5
2581,131,64614,3.5
2582,177,64614,3.0
2583,199,64614,3.5
2584,209,64614,4.5
2585,212,64614,4.0
2586,222,64614,4.0
2587,232,64614,4.5
2588,233,64614,3.5
2589,249,64614,4.5
2590,274,64614,4.0
2591,279,64614,4.0
2592,280,64614,4.0
2593,292,64614,2.0
2594,298,64614,3.0
2595,305,64614,5.0
2596,318,64614,4.0
2597,330,64614,4.0
2598,339,64614,4.0
2599,352,64614,5.0
2600,362,64614,4.0
2601,405,64614,4.0
2602,414,64614,4.0
2603,419,64614,4.0
2604,432,64614,4.0
2605,445,64614,4.5
2606,483,64614,5.0
2607,490,64614,3.5
2608,495,64614,4.5
2609,528,64614,3.5
2610,560,64614,3.5
2611,561,64614,3.0
2612,573,64614,4.5
2613,585,64614,4.5
2614,590,64614,4.0
2615,606,64614,4.5
2616,29,64620,4.5
2617,52,64620,4.0
2618,152,64620,4.0
2619,177,64620,3.5
2620,219,64620,4.0
2621,326,64620,4.0
2622,414,64620,4.0
2623,590,64620,4.0
2624,68,64622,3.5
2625,222,64622,2.5
2626,232,64622,4.0
2627,307,64622,4.0
2628,351,64622,3.5
2629,490,64622,3.5
2630,517,64622,1.5
2631,534,64695,4.0
2632,28,64716,4.0
2633,105,64716,4.0
2634,152,64716,4.0
2635,177,64716,4.5
2636,232,64716,4.0
2637,249,64716,4.0
2638,339,64716,4.5
2639,378,64716,4.5
2640,466,64716,5.0
2641,509,64716,3.5
2642,28,64839,3.0
2643,41,64839,1.0
2644,68,64839,4.0
2645,105,64839,4.0
2646,111,64839,4.0
2647,132,64839,2.5
2648,152,64839,4.5
2649,177,64839,3.5
2650,222,64839,4.5
2651,232,64839,3.5
2652,274,64839,3.5
2653,298,64839,3.0
2654,305,64839,5.0
2655,317,64839,5.0
2656,414,64839,4.0
2657,432,64839,4.0
2658,434,64839,4.5
2659,448,64839,4.0
2660,462,64839,4.0
2661,477,64839,4.5
2662,489,64839,4.5
2663,490,64839,4.0
2664,573,64839,5.0
2665,590,64839,3.5
2666,599,64839,4.0
2667,600,64839,3.0
2668,610,64839,4.0
2669,18,64957,3.5
2670,24,64957,4.0
2671,28,64957,4.5
2672,62,64957,4.5
2673,73,64957,3.5
2674,105,64957,4.0
2675,122,64957,4.5
2676,153,64957,2.5
2677,159,64957,4.0
2678,177,64957,3.5
2679,232,64957,4.0
2680,256,64957,4.5
2681,274,64957,3.5
2682,280,64957,3.5
2683,292,64957,3.5
2684,305,64957,3.0
2685,318,64957,3.5
2686,331,64957,3.0
2687,334,64957,3.5
2688,339,64957,4.5
2689,356,64957,3.0
2690,382,64957,5.0
2691,390,64957,4.0
2692,413,64957,5.0
2693,414,64957,3.5
2694,418,64957,3.5
2695,443,64957,4.0
2696,466,64957,3.5
2697,483,64957,4.0
2698,506,64957,1.0
2699,509,64957,2.5
2700,517,64957,3.5
2701,526,64957,3.0
2702,534,64957,4.5
2703,564,64957,1.5
2704,590,64957,3.5
2705,596,64957,3.0
2706,10,64969,0.5
2707,24,64969,3.0
2708,41,64969,3.0
2709,62,64969,4.5
2710,68,64969,5.0
2711,73,64969,4.0
2712,105,64969,3.5
2713,123,64969,4.0
2714,159,64969,4.0
2715,204,64969,3.5
2716,213,64969,4.5
2717,222,64969,4.0
2718,232,64969,3.5
2719,249,64969,4.0
2720,256,64969,4.5
2721,298,64969,3.0
2722,305,64969,4.5
2723,306,64969,2.5
2724,307,64969,4.5
2725,318,64969,3.5
2726,339,64969,3.5
2727,352,64969,3.0
2728,356,64969,4.0
2729,419,64969,3.5
2730,421,64969,4.0
2731,448,64969,3.5
2732,490,64969,3.0
2733,491,64969,5.0
2734,509,64969,2.5
2735,534,64969,5.0
2736,560,64969,2.5
2737,562,64969,4.0
2738,564,64969,3.0
2739,583,64969,3.0
2740,28,64983,2.5
2741,83,64983,4.0
2742,177,64983,4.0
2743,220,64983,3.5
2744,232,64983,3.0
2745,249,64983,3.5
2746,305,64983,4.0
2747,414,64983,3.0
2748,432,64983,3.5
2749,448,64983,3.5
2750,610,64983,3.0
2751,105,64993,4.5
2752,567,64993,2.5
2753,599,64993,3.5
2754,28,64997,3.5
2755,68,64997,2.5
2756,318,65037,3.5
2757,103,65088,3.5
2758,111,65088,4.0
2759,232,65088,3.0
2760,249,65088,3.0
2761,292,65088,3.5
2762,307,65088,4.0
2763,341,65088,4.0
2764,365,65088,2.5
2765,464,65088,4.0
2766,562,65088,3.5
2767,568,65088,2.0
2768,274,65126,3.5
2769,318,65126,4.0
2770,356,65126,3.0
2771,125,65130,5.0
2772,177,65130,3.5
2773,222,65130,3.0
2774,305,65130,3.0
2775,414,65130,4.0
2776,380,65133,4.0
2777,448,65133,3.0
2778,448,65135,3.0
2779,68,65188,4.5
2780,274,65188,3.5
2781,357,65188,5.0
2782,567,65188,2.5
2783,509,65193,3.0
2784,28,65216,3.5
2785,83,65216,4.0
2786,111,65216,3.5
2787,232,65216,4.0
2788,305,65216,4.5
2789,339,65216,4.5
2790,318,65225,4.5
2791,41,65230,3.5
2792,73,65230,3.5
2793,89,65230,4.0
2794,111,65230,2.5
2795,153,65230,0.5
2796,159,65230,5.0
2797,177,65230,4.0
2798,280,65230,3.5
2799,292,65230,3.0
2800,306,65230,2.0
2801,491,65230,4.0
2802,509,65230,2.0
2803,517,65230,2.5
2804,564,65230,4.0
2805,177,65261,4.0
2806,212,65261,3.5
2807,246,65261,5.0
2808,296,65261,5.0
2809,298,65261,3.0
2810,305,65261,5.0
2811,483,65261,5.0
2812,509,65261,3.5
2813,523,65261,5.0
2814,525,65261,3.0
2815,567,65261,2.0
2816,358,65350,0.5
2817,605,65359,3.0
2818,105,65514,4.5
2819,125,65514,4.0
2820,298,65514,2.0
2821,305,65514,5.0
2822,332,65514,3.5
2823,380,65514,5.0
2824,408,65514,4.0
2825,534,65514,4.0
2826,610,65514,4.0
2827,103,65577,3.0
2828,111,65585,3.5
2829,177,65585,3.5
2830,280,65585,3.5
2831,563,65585,3.5
2832,89,65588,2.5
2833,18,65596,4.0
2834,307,65601,2.0
2835,318,65631,4.0
2836,125,65642,4.5
2837,298,65642,4.0
2838,483,65642,5.0
2839,210,65651,2.0
2840,28,65682,2.5
2841,80,65682,4.5
2842,232,65682,3.5
2843,249,65682,3.5
2844,352,65682,3.0
2845,380,65682,4.0
2846,586,65682,4.5
2847,382,65685,3.5
2848,483,65685,3.0
2849,517,65685,4.0
2850,534,65685,4.0
2851,605,65685,3.0
2852,307,65738,4.0
2853,307,65740,4.0
2854,103,65802,2.5
2855,232,65802,2.5
2856,249,65802,2.5
2857,292,65802,3.0
2858,484,65802,4.0
2859,534,65802,4.0
2860,567,65802,0.5
2861,249,65810,3.0
2862,307,65882,3.5
2863,28,65982,3.0
2864,298,65982,3.0
2865,305,65982,4.0
2866,432,66090,4.0
2867,22,66097,2.0
2868,41,66097,4.0
2869,68,66097,3.0
2870,86,66097,4.5
2871,122,66097,4.5
2872,139,66097,2.5
2873,177,66097,4.0
2874,232,66097,3.0
2875,252,66097,4.5
2876,253,66097,4.5
2877,258,66097,4.5
2878,307,66097,4.5
2879,357,66097,4.0
2880,381,66097,5.0
2881,390,66097,4.0
2882,401,66097,4.0
2883,424,66097,4.5
2884,483,66097,4.5
2885,489,66097,4.0
2886,509,66097,4.0
2887,517,66097,1.0
2888,525,66097,3.5
2889,534,66097,4.5
2890,560,66097,3.5
2891,573,66097,4.5
2892,585,66097,4.0
2893,596,66097,4.0
2894,600,66097,4.0
2895,610,66097,4.0
2896,249,66171,3.5
2897,599,66171,2.5
2898,68,66198,3.0
2899,232,66198,3.0
2900,10,66203,3.5
2901,68,66203,2.0
2902,111,66203,2.5
2903,232,66203,4.0
2904,306,66203,3.0
2905,358,66203,4.0
2906,414,66203,3.0
2907,432,66203,3.0
2908,517,66203,0.5
2909,525,66203,2.0
2910,562,66203,3.5
2911,605,66240,3.5
2912,177,66297,3.0
2913,219,66297,4.0
2914,274,66297,3.5
2915,298,66297,4.0
2916,448,66297,3.0
2917,483,66297,3.5
2918,610,66310,3.5
2919,158,66320,4.0
2920,50,66335,2.5
2921,246,66371,5.0
2922,253,66371,4.5
2923,298,66371,2.5
2924,305,66371,5.0
2925,274,66427,3.0
2926,232,66509,3.5
2927,298,66509,3.5
2928,365,66509,3.5
2929,414,66509,3.5
2930,610,66509,3.5
2931,119,66511,5.0
2932,318,66511,3.5
2933,522,66544,4.0
2934,68,66665,3.0
2935,153,66665,3.0
2936,414,66665,4.0
2937,522,66665,4.0
2938,222,66744,4.0
2939,318,66744,4.0
2940,274,66783,3.0
2941,380,66783,3.0
2942,448,66785,4.0
2943,483,66785,4.0
2944,534,66785,4.5
2945,599,66785,3.0
2946,610,66785,3.5
2947,89,66798,3.5
2948,534,66798,2.0
2949,599,66915,2.0
2950,18,66934,4.0
2951,21,66934,0.5
2952,68,66934,5.0
2953,98,66934,4.0
2954,139,66934,3.5
2955,177,66934,4.0
2956,249,66934,3.5
2957,380,66934,4.0
2958,393,66934,5.0
2959,414,66934,4.0
2960,426,66934,4.0
2961,460,66934,4.5
2962,474,66934,4.5
2963,477,66934,5.0
2964,483,66934,4.0
2965,509,66934,4.5
2966,520,66934,5.0
2967,522,66934,4.5
2968,525,66934,3.5
2969,538,66934,5.0
2970,596,66934,3.5
2971,599,66934,2.5
2972,89,66943,5.0
2973,610,66943,3.5
2974,68,67087,3.5
2975,89,67087,2.5
2976,111,67087,3.5
2977,122,67087,4.5
2978,125,67087,2.0
2979,159,67087,3.0
2980,232,67087,4.0
2981,249,67087,4.0
2982,274,67087,3.0
2983,280,67087,4.0
2984,298,67087,4.0
2985,414,67087,3.5
2986,477,67087,3.5
2987,534,67087,4.0
2988,564,67087,3.0
2989,573,67087,4.0
2990,610,67087,4.0
2991,610,67168,3.5
2992,232,67186,3.0
2993,274,67186,2.0
2994,599,67193,2.5
2995,232,67197,3.0
2996,249,67197,3.0
2997,292,67197,2.5
2998,305,67197,2.5
2999,318,67197,3.0
3000,352,67197,3.0
3001,522,67197,2.0
3002,534,67197,3.5
3003,610,67197,3.0
3004,18,67255,4.5
3005,41,67255,4.0
3006,68,67255,4.5
3007,76,67255,3.0
3008,105,67255,4.0
3009,111,67255,3.0
3010,119,67255,5.0
3011,212,67255,4.0
3012,227,67255,4.0
3013,237,67255,3.0
3014,280,67255,4.5
3015,298,67255,2.0
3016,305,67255,5.0
3017,326,67255,5.0
3018,351,67255,4.0
3019,414,67255,4.5
3020,448,67255,4.0
3021,495,67255,5.0
3022,522,67255,4.0
3023,528,67255,4.0
3024,560,67255,4.0
3025,599,67255,3.0
3026,601,67255,4.5
3027,606,67255,4.0
3028,68,67267,3.5
3029,177,67267,4.0
3030,232,67267,4.0
3031,298,67267,2.0
3032,204,67295,3.5
3033,376,67295,4.0
3034,517,67295,1.0
3035,606,67295,3.0
3036,448,67361,2.0
3037,68,67408,3.0
3038,98,67408,2.0
3039,307,67408,4.0
3040,448,67408,3.5
3041,509,67408,3.0
3042,534,67408,4.0
3043,561,67408,2.5
3044,586,67408,4.0
3045,318,67508,4.0
3046,28,67534,3.0
3047,464,67534,2.5
3048,68,67618,5.0
3049,462,67665,4.0
3050,560,67665,3.5
3051,125,67695,5.0
3052,249,67695,3.0
3053,298,67695,0.5
3054,448,67695,2.0
3055,62,67734,4.0
3056,177,67734,2.0
3057,232,67734,4.0
3058,249,67734,2.5
3059,298,67734,2.5
3060,318,67734,4.0
3061,356,67734,3.5
3062,365,67734,2.5
3063,414,67734,4.0
3064,448,67734,3.5
3065,477,67734,4.5
3066,525,67734,2.0
3067,561,67734,3.0
3068,564,67734,5.0
3069,599,67734,3.0
3070,177,67788,3.0
3071,232,67788,2.5
3072,280,67788,3.5
3073,305,67788,5.0
3074,298,67799,0.5
3075,89,67888,4.5
3076,105,67923,4.0
3077,249,67923,4.0
3078,305,67923,4.0
3079,352,67923,1.5
3080,365,67923,3.0
3081,380,67923,3.0
3082,382,67923,3.0
3083,414,67923,3.0
3084,534,67923,4.0
3085,610,67923,3.0
3086,63,67997,4.0
3087,318,67997,4.5
3088,414,67997,4.0
3089,419,67997,5.0
3090,560,67997,4.0
3091,18,68073,4.5
3092,298,68073,0.5
3093,318,68073,4.0
3094,414,68073,3.5
3095,483,68073,4.5
3096,73,68135,3.5
3097,177,68135,3.0
3098,232,68135,4.0
3099,280,68135,4.5
3100,305,68135,3.5
3101,414,68135,3.5
3102,509,68135,3.5
3103,562,68135,3.5
3104,563,68135,2.5
3105,564,68135,4.0
3106,2,68157,4.5
3107,17,68157,4.0
3108,22,68157,4.0
3109,24,68157,3.0
3110,25,68157,5.0
3111,41,68157,4.0
3112,62,68157,4.0
3113,67,68157,4.0
3114,68,68157,4.5
3115,73,68157,5.0
3116,76,68157,4.0
3117,88,68157,4.5
3118,103,68157,5.0
3119,105,68157,4.0
3120,111,68157,4.5
3121,112,68157,4.5
3122,119,68157,4.0
3123,123,68157,4.0
3124,132,68157,3.5
3125,168,68157,5.0
3126,177,68157,3.5
3127,204,68157,5.0
3128,205,68157,4.0
3129,209,68157,5.0
3130,212,68157,4.0
3131,222,68157,4.5
3132,232,68157,4.5
3133,233,68157,3.5
3134,241,68157,4.5
3135,246,68157,5.0
3136,247,68157,4.0
3137,249,68157,5.0
3138,256,68157,4.5
3139,274,68157,5.0
3140,279,68157,4.0
3141,295,68157,5.0
3142,298,68157,3.0
3143,305,68157,5.0
3144,317,68157,5.0
3145,318,68157,4.0
3146,326,68157,4.0
3147,328,68157,4.5
3148,330,68157,5.0
3149,332,68157,3.5
3150,351,68157,3.5
3151,352,68157,5.0
3152,362,68157,4.0
3153,366,68157,4.5
3154,382,68157,5.0
3155,413,68157,5.0
3156,414,68157,4.0
3157,417,68157,5.0
3158,424,68157,4.5
3159,434,68157,5.0
3160,441,68157,4.5
3161,445,68157,4.5
3162,448,68157,3.5
3163,459,68157,4.5
3164,471,68157,4.0
3165,483,68157,4.0
3166,495,68157,4.5
3167,503,68157,4.5
3168,514,68157,4.0
3169,517,68157,0.5
3170,520,68157,4.5
3171,522,68157,4.5
3172,534,68157,4.0
3173,543,68157,4.0
3174,560,68157,4.0
3175,561,68157,3.5
3176,562,68157,4.0
3177,573,68157,5.0
3178,582,68157,4.0
3179,585,68157,5.0
3180,586,68157,4.0
3181,590,68157,4.5
3182,596,68157,3.0
3183,599,68157,3.5
3184,601,68157,4.0
3185,610,68157,5.0
3186,18,68159,4.0
3187,318,68159,4.0
3188,414,68159,4.0
3189,380,68194,4.0
3190,522,68194,4.5
3191,28,68205,3.0
3192,249,68205,3.0
3193,274,68205,3.5
3194,305,68205,4.0
3195,414,68205,3.5
3196,522,68205,1.0
3197,599,68205,1.5
3198,610,68205,4.0
3199,15,68237,3.0
3200,28,68237,3.0
3201,29,68237,5.0
3202,122,68237,5.0
3203,131,68237,3.0
3204,139,68237,1.0
3205,212,68237,3.5
3206,246,68237,4.5
3207,249,68237,4.0
3208,261,68237,5.0
3209,279,68237,4.5
3210,298,68237,4.0
3211,305,68237,4.0
3212,317,68237,4.0
3213,318,68237,4.5
3214,339,68237,5.0
3215,380,68237,5.0
3216,393,68237,5.0
3217,405,68237,4.0
3218,408,68237,4.0
3219,414,68237,4.5
3220,434,68237,5.0
3221,454,68237,4.0
3222,477,68237,4.5
3223,525,68237,4.5
3224,560,68237,4.0
3225,599,68237,3.0
3226,610,68237,4.0
3227,506,68269,4.0
3228,578,68269,4.5
3229,18,68319,4.0
3230,28,68319,3.5
3231,62,68319,3.5
3232,68,68319,3.5
3233,73,68319,4.0
3234,119,68319,4.0
3235,139,68319,0.5
3236,249,68319,3.5
3237,274,68319,2.5
3238,279,68319,3.0
3239,298,68319,2.5
3240,305,68319,4.0
3241,332,68319,2.0
3242,380,68319,4.0
3243,381,68319,4.0
3244,414,68319,2.5
3245,432,68319,2.5
3246,448,68319,2.5
3247,477,68319,3.5
3248,525,68319,2.5
3249,534,68319,3.0
3250,567,68319,1.5
3251,573,68319,2.0
3252,596,68319,2.5
3253,599,68319,2.5
3254,610,68319,1.0
3255,432,68347,4.0
3256,17,68358,4.5
3257,22,68358,0.5
3258,24,68358,4.0
3259,28,68358,3.5
3260,30,68358,5.0
3261,52,68358,5.0
3262,68,68358,4.0
3263,73,68358,5.0
3264,78,68358,4.0
3265,139,68358,3.0
3266,210,68358,4.5
3267,211,68358,4.0
3268,215,68358,4.0
3269,220,68358,5.0
3270,232,68358,5.0
3271,247,68358,4.0
3272,249,68358,4.0
3273,256,68358,4.0
3274,272,68358,4.0
3275,274,68358,4.0
3276,288,68358,3.5
3277,292,68358,4.0
3278,305,68358,4.0
3279,308,68358,4.0
3280,320,68358,4.0
3281,328,68358,4.0
3282,331,68358,4.0
3283,339,68358,4.0
3284,365,68358,2.0
3285,378,68358,4.0
3286,380,68358,4.0
3287,381,68358,3.5
3288,393,68358,5.0
3289,414,68358,4.0
3290,435,68358,4.5
3291,441,68358,4.5
3292,448,68358,3.5
3293,466,68358,4.0
3294,475,68358,4.0
3295,477,68358,4.5
3296,509,68358,3.5
3297,514,68358,4.0
3298,525,68358,3.0
3299,534,68358,4.5
3300,561,68358,4.0
3301,567,68358,1.0
3302,573,68358,4.5
3303,582,68358,4.5
3304,590,68358,4.0
3305,596,68358,4.0
3306,599,68358,3.5
3307,610,68358,4.0
3308,318,68444,3.5
3309,606,68480,1.5
3310,246,68486,5.0
3311,274,68486,3.5
3312,610,68486,3.5
3313,483,68522,3.5
3314,22,68536,4.0
3315,599,68552,2.0
3316,62,68554,4.0
3317,68,68554,3.0
3318,105,68554,4.5
3319,111,68554,4.0
3320,123,68554,4.5
3321,222,68554,3.0
3322,249,68554,3.5
3323,292,68554,3.5
3324,298,68554,0.5
3325,305,68554,3.0
3326,318,68554,3.0
3327,381,68554,4.0
3328,382,68554,3.5
3329,408,68554,3.0
3330,448,68554,2.0
3331,509,68554,3.0
3332,605,68554,3.5
3333,292,68597,4.0
3334,298,68600,2.0
3335,599,68650,2.0
3336,68,68659,4.0
3337,89,68659,2.0
3338,249,68659,3.0
3339,298,68659,0.5
3340,365,68659,2.5
3341,414,68659,3.5
3342,448,68659,3.0
3343,573,68659,4.5
3344,21,68791,3.5
3345,28,68791,4.5
3346,68,68791,3.5
3347,78,68791,2.0
3348,139,68791,2.5
3349,220,68791,3.5
3350,232,68791,4.0
3351,249,68791,3.0
3352,256,68791,3.0
3353,274,68791,2.5
3354,305,68791,4.0
3355,352,68791,3.5
3356,380,68791,3.0
3357,381,68791,3.5
3358,475,68791,3.5
3359,477,68791,4.0
3360,561,68791,2.0
3361,610,68791,3.0
3362,21,68793,3.5
3363,89,68793,4.0
3364,177,68793,4.0
3365,232,68793,3.5
3366,249,68793,2.5
3367,292,68793,4.0
3368,298,68793,0.5
3369,448,68793,3.0
3370,509,68793,3.0
3371,517,68793,3.0
3372,596,68835,3.5
3373,62,68848,4.0
3374,393,68848,5.0
3375,610,68848,4.0
3376,606,68872,4.0
3377,560,68886,4.0
3378,47,68932,3.5
3379,414,68932,3.5
3380,477,68945,3.5
3381,599,68945,4.5
3382,68,68952,4.0
3383,232,68952,3.5
3384,274,68952,3.5
3385,307,68952,4.5
3386,599,68952,2.5
3387,610,68952,4.5
3388,10,68954,4.0
3389,15,68954,3.5
3390,16,68954,4.0
3391,18,68954,4.0
3392,21,68954,4.5
3393,22,68954,2.0
3394,25,68954,5.0
3395,30,68954,5.0
3396,41,68954,4.0
3397,52,68954,4.0
3398,62,68954,5.0
3399,63,68954,4.0
3400,68,68954,3.0
3401,73,68954,4.0
3402,83,68954,4.5
3403,104,68954,4.0
3404,111,68954,4.0
3405,112,68954,4.0
3406,119,68954,5.0
3407,122,68954,5.0
3408,125,68954,4.0
3409,132,68954,3.5
3410,139,68954,2.5
3411,141,68954,5.0
3412,143,68954,5.0
3413,148,68954,4.0
3414,153,68954,2.5
3415,154,68954,5.0
3416,159,68954,3.0
3417,177,68954,4.0
3418,189,68954,4.5
3419,196,68954,4.0
3420,204,68954,4.0
3421,209,68954,4.0
3422,212,68954,3.0
3423,222,68954,2.5
3424,232,68954,4.5
3425,246,68954,5.0
3426,247,68954,4.0
3427,249,68954,3.5
3428,256,68954,4.0
3429,258,68954,5.0
3430,274,68954,3.5
3431,288,68954,4.5
3432,291,68954,4.0
3433,292,68954,4.0
3434,298,68954,3.0
3435,305,68954,5.0
3436,306,68954,4.0
3437,307,68954,5.0
3438,308,68954,3.5
3439,318,68954,4.0
3440,328,68954,4.5
3441,344,68954,5.0
3442,352,68954,4.0
3443,365,68954,3.0
3444,378,68954,4.0
3445,380,68954,5.0
3446,381,68954,4.5
3447,382,68954,4.5
3448,398,68954,5.0
3449,401,68954,4.0
3450,414,68954,4.0
3451,432,68954,4.0
3452,435,68954,4.0
3453,448,68954,3.0
3454,459,68954,5.0
3455,460,68954,4.5
3456,466,68954,5.0
3457,483,68954,5.0
3458,489,68954,4.5
3459,490,68954,3.5
3460,497,68954,5.0
3461,509,68954,3.5
3462,511,68954,4.5
3463,517,68954,5.0
3464,525,68954,3.5
3465,533,68954,5.0
3466,538,68954,5.0
3467,539,68954,5.0
3468,550,68954,4.5
3469,551,68954,4.0
3470,560,68954,3.5
3471,561,68954,4.5
3472,563,68954,3.5
3473,567,68954,3.0
3474,573,68954,4.5
3475,581,68954,4.0
3476,586,68954,5.0
3477,590,68954,4.0
3478,596,68954,3.5
3479,599,68954,3.0
3480,601,68954,5.0
3481,610,68954,3.5
3482,184,68959,2.0
3483,509,68959,3.5
3484,68,69069,5.0
3485,143,69069,5.0
3486,232,69069,3.5
3487,249,69069,3.5
3488,298,69069,1.5
3489,448,69069,3.0
3490,448,69118,1.5
3491,21,69122,3.5
3492,22,69122,0.5
3493,41,69122,3.0
3494,47,69122,0.5
3495,50,69122,1.0
3496,52,69122,5.0
3497,62,69122,4.0
3498,68,69122,4.5
3499,76,69122,3.0
3500,80,69122,4.0
3501,89,69122,3.5
3502,103,69122,4.0
3503,105,69122,4.5
3504,111,69122,4.5
3505,119,69122,5.0
3506,122,69122,4.5
3507,141,69122,3.5
3508,143,69122,5.0
3509,177,69122,4.0
3510,199,69122,2.5
3511,211,69122,4.0
3512,212,69122,3.0
3513,222,69122,4.5
3514,232,69122,4.0
3515,233,69122,3.0
3516,247,69122,4.0
3517,249,69122,4.0
3518,274,69122,3.5
3519,280,69122,4.0
3520,282,69122,4.0
3521,288,69122,4.0
3522,292,69122,3.5
3523,298,69122,3.0
3524,305,69122,5.0
3525,307,69122,5.0
3526,328,69122,1.0
3527,332,69122,4.0
3528,334,69122,4.0
3529,351,69122,3.5
3530,365,69122,3.5
3531,380,69122,4.0
3532,413,69122,5.0
3533,414,69122,4.0
3534,424,69122,3.5
3535,432,69122,4.5
3536,434,69122,4.5
3537,448,69122,3.0
3538,466,69122,4.0
3539,477,69122,4.5
3540,483,69122,4.5
3541,484,69122,4.0
3542,490,69122,3.0
3543,495,69122,5.0
3544,509,69122,1.0
3545,514,69122,4.0
3546,519,69122,5.0
3547,522,69122,4.0
3548,525,69122,3.0
3549,534,69122,4.0
3550,537,69122,4.0
3551,539,69122,5.0
3552,563,69122,2.5
3553,564,69122,3.5
3554,573,69122,4.5
3555,583,69122,3.0
3556,590,69122,3.0
3557,599,69122,3.0
3558,610,69122,4.0
3559,599,69131,2.5
3560,105,69134,5.0
3561,233,69134,3.0
3562,405,69134,4.0
3563,560,69134,4.0
3564,610,69134,3.0
3565,103,69140,4.0
3566,89,69211,5.0
3567,606,69224,4.0
3568,599,69227,1.0
3569,274,69251,3.5
3570,274,69275,4.0
3571,305,69275,5.0
3572,534,69275,4.0
3573,610,69275,4.0
3574,73,69278,1.0
3575,249,69278,3.5
3576,292,69278,2.5
3577,318,69278,3.5
3578,408,69278,4.0
3579,534,69278,3.5
3580,564,69278,4.5
3581,89,69304,4.0
3582,123,69306,4.0
3583,232,69306,3.5
3584,380,69306,3.0
3585,414,69306,3.0
3586,448,69306,2.5
3587,462,69306,3.0
3588,68,69394,4.5
3589,10,69406,4.5
3590,21,69406,3.5
3591,24,69406,3.0
3592,68,69406,3.0
3593,89,69406,3.0
3594,111,69406,3.5
3595,177,69406,3.5
3596,232,69406,3.5
3597,306,69406,5.0
3598,339,69406,4.0
3599,414,69406,1.5
3600,491,69406,4.5
3601,509,69406,2.5
3602,519,69406,3.0
3603,525,69406,3.0
3604,564,69406,5.0
3605,111,69436,4.0
3606,232,69436,3.0
3607,298,69436,0.5
3608,318,69436,3.5
3609,381,69436,2.5
3610,534,69436,3.0
3611,573,69436,3.0
3612,448,69453,1.0
3613,514,69453,2.0
3614,89,69469,5.0
3615,52,69481,4.0
3616,63,69481,4.0
3617,68,69481,4.0
3618,73,69481,4.5
3619,122,69481,4.5
3620,139,69481,1.0
3621,152,69481,5.0
3622,177,69481,5.0
3623,199,69481,4.5
3624,211,69481,4.0
3625,232,69481,4.5
3626,246,69481,5.0
3627,249,69481,4.5
3628,274,69481,4.0
3629,305,69481,5.0
3630,339,69481,4.5
3631,378,69481,4.0
3632,380,69481,4.0
3633,414,69481,4.5
3634,432,69481,4.5
3635,434,69481,5.0
3636,448,69481,4.0
3637,495,69481,4.5
3638,514,69481,4.0
3639,560,69481,4.0
3640,573,69481,4.0
3641,590,69481,4.0
3642,599,69481,3.0
3643,610,69481,4.5
3644,596,69495,3.5
3645,125,69516,2.5
3646,610,69516,3.0
3647,68,69524,4.5
3648,256,69524,4.5
3649,298,69524,4.0
3650,21,69526,3.5
3651,139,69526,1.5
3652,213,69526,3.5
3653,220,69526,3.0
3654,232,69526,3.5
3655,249,69526,3.0
3656,274,69526,3.0
3657,292,69526,3.5
3658,298,69526,2.0
3659,414,69526,2.5
3660,448,69526,1.0
3661,462,69526,3.0
3662,475,69526,4.0
3663,477,69526,3.0
3664,495,69526,1.0
3665,534,69526,2.0
3666,561,69526,1.0
3667,567,69526,1.0
3668,573,69526,1.5
3669,610,69526,2.0
3670,105,69529,5.0
3671,318,69529,4.0
3672,448,69604,3.0
3673,606,69604,3.0
3674,249,69606,2.5
3675,298,69606,1.5
3676,563,69606,3.5
3677,18,69640,4.0
3678,125,69640,2.5
3679,177,69640,3.5
3680,232,69640,4.0
3681,279,69640,3.0
3682,318,69640,3.5
3683,381,69640,1.0
3684,414,69640,3.0
3685,448,69640,3.0
3686,21,69644,4.0
3687,50,69644,1.0
3688,68,69644,3.0
3689,73,69644,1.0
3690,89,69644,4.0
3691,98,69644,1.5
3692,105,69644,4.0
3693,153,69644,0.5
3694,298,69644,0.5
3695,306,69644,3.0
3696,318,69644,4.0
3697,509,69644,2.5
3698,586,69644,3.5
3699,606,69644,4.0
3700,80,69654,3.5
3701,105,69685,1.0
3702,47,69712,4.0
3703,89,69720,4.5
3704,318,69746,3.5
3705,15,69757,4.0
3706,18,69757,4.0
3707,22,69757,0.5
3708,41,69757,3.5
3709,62,69757,4.5
3710,68,69757,4.0
3711,70,69757,4.0
3712,73,69757,4.0
3713,89,69757,2.5
3714,92,69757,4.0
3715,105,69757,5.0
3716,141,69757,3.0
3717,143,69757,5.0
3718,153,69757,3.5
3719,159,69757,5.0
3720,177,69757,3.5
3721,213,69757,4.5
3722,232,69757,5.0
3723,249,69757,4.0
3724,280,69757,4.0
3725,298,69757,2.0
3726,318,69757,4.0
3727,331,69757,4.0
3728,358,69757,4.5
3729,414,69757,4.0
3730,448,69757,2.5
3731,462,69757,1.5
3732,477,69757,5.0
3733,483,69757,4.5
3734,489,69757,4.5
3735,490,69757,4.0
3736,491,69757,4.0
3737,509,69757,2.5
3738,525,69757,4.0
3739,538,69757,4.5
3740,564,69757,4.0
3741,599,69757,2.5
3742,610,69757,3.5
3743,68,69784,4.0
