,userId,date,ratings_per_day
1537,249,2012-12-18,4
1538,249,2012-12-20,1
1539,249,2012-12-21,1
1540,249,2012-12-22,2
1541,249,2012-12-23,18
1542,249,2012-12-24,5
1543,249,2012-12-25,18
1544,249,2012-12-26,18
1545,249,2012-12-29,1
1546,249,2012-12-30,2
1547,249,2013-01-09,3
1548,249,2013-01-10,1
1549,249,2013-01-11,1
1550,249,2013-01-14,1
1551,249,2013-01-22,1
1552,249,2013-01-27,1
1553,249,2013-01-28,2
1554,249,2013-01-29,1
1555,249,2013-02-03,2
1556,249,2013-02-06,3
1557,249,2013-02-10,1
1558,249,2013-02-11,1
1559,249,2013-02-15,1
1560,249,2013-02-16,1
1561,249,2013-02-19,1
1562,249,2013-02-27,1
1563,249,2013-03-03,5
1564,249,2013-03-05,1
1565,249,2013-03-10,1
1566,249,2013-03-12,1
1567,249,2013-03-15,3
1568,249,2013-03-16,1
1569,249,2013-03-24,1
1570,249,2013-03-25,1
1571,249,2013-03-26,1
1572,249,2013-03-29,2
1573,249,2013-04-02,2
1574,249,2013-04-06,13
1575,249,2013-04-23,1
1576,249,2013-05-02,1
1577,249,2013-05-05,1
1578,249,2013-05-16,2
1579,249,2013-05-18,2
1580,249,2013-05-19,2
1581,249,2013-05-24,2
1582,249,2013-05-29,1
1583,249,2013-05-30,1
1584,249,2013-06-09,1
1585,249,2013-07-04,1
1586,249,2013-07-07,1
1587,249,2013-07-14,1
1588,249,2013-07-19,1
1589,249,2013-08-03,1
1590,249,2013-08-16,1
1591,249,2013-08-22,2
1592,249,2013-08-24,1
1593,249,2013-08-30,1
1594,249,2013-09-01,4
1595,249,2013-09-06,1
1596,249,2013-09-13,2
1597,249,2013-09-16,3
1598,249,2013-10-06,1
1599,249,2013-10-10,1
1600,249,2013-10-21,1
1601,249,2013-11-06,1
1602,249,2013-11-25,1
1603,249,2013-12-08,2
1604,249,2013-12-09,1
1605,249,2013-12-15,3
1606,249,2013-12-17,1
1607,249,2013-12-19,1
1608,249,2013-12-22,1
1609,249,2013-12-23,1
1610,249,2013-12-24,1
1611,249,2013-12-25,1
1612,249,2013-12-27,2
1613,249,2014-01-04,1
1614,249,2014-01-06,1
1615,249,2014-01-08,1
1616,249,2014-01-26,3
1617,249,2014-01-28,1
1618,249,2014-01-29,1
1619,249,2014-01-31,1
1620,249,2014-02-06,1
1621,249,2014-02-07,1
1622,249,2014-02-11,1
1623,249,2014-02-15,1
1624,249,2014-02-16,1
1625,249,2014-03-23,1
1626,249,2014-03-26,3
1627,249,2014-03-31,1
1628,249,2014-05-10,1
1629,249,2014-05-11,1
1630,249,2014-05-15,1
1631,249,2014-05-19,1
1632,249,2014-05-25,1
1633,249,2014-05-29,1
1634,249,2014-05-30,1
1635,249,2014-05-31,1
1636,249,2014-06-10,1
1637,249,2014-07-01,1
1638,249,2014-07-02,1
1639,249,2014-07-03,1
1640,249,2014-07-14,2
1641,249,2014-07-15,1
1642,249,2014-07-25,2
1643,249,2014-07-31,1
1644,249,2014-08-01,1
1645,249,2014-08-05,2
1646,249,2014-08-06,1
1647,249,2014-08-09,1
1648,249,2014-08-13,3
1649,249,2014-09-02,1
1650,249,2014-09-03,1
1651,249,2014-09-04,1
1652,249,2014-09-06,10
1653,249,2014-09-11,1
1654,249,2014-09-12,1
1655,249,2014-09-15,1
1656,249,2014-09-16,2
1657,249,2014-09-17,1
1658,249,2014-09-18,2
1659,249,2014-09-20,1
1660,249,2014-09-23,1
1661,249,2014-10-05,1
1662,249,2014-10-09,3
1663,249,2014-10-13,3
1664,249,2014-10-19,1
1665,249,2014-10-20,1
1666,249,2014-10-25,1
1667,249,2014-11-08,80
1668,249,2014-11-09,1
1669,249,2014-11-25,1
1670,249,2014-11-30,1
1671,249,2014-12-01,1
1672,249,2014-12-02,1
1673,249,2014-12-06,2
1674,249,2014-12-07,1
1675,249,2014-12-09,1
1676,249,2014-12-11,1
1677,249,2014-12-23,1
1678,249,2015-01-17,1
1679,249,2015-01-24,2
1680,249,2015-01-25,1
1681,249,2015-01-26,1
1682,249,2015-02-01,1
1683,249,2015-02-02,1
1684,249,2015-02-20,1
1685,249,2015-03-09,2
1686,249,2015-03-15,1
1687,249,2015-03-16,1
1688,249,2015-03-17,1
1689,249,2015-03-21,1
1690,249,2015-03-22,1
1691,249,2015-05-01,30
1692,249,2015-05-07,1
1693,249,2015-05-10,2
1694,249,2015-05-19,3
1695,249,2015-05-22,1
1696,249,2015-05-31,1
1697,249,2015-06-07,1
1698,249,2015-06-15,1
1699,249,2015-07-05,1
1700,249,2015-07-06,1
1701,249,2015-07-17,1
1702,249,2015-07-19,2
1703,249,2015-07-20,1
1704,249,2015-07-22,1
1705,249,2015-07-23,1
1706,249,2015-08-01,1
1707,249,2015-08-14,1
1708,249,2015-08-20,2
1709,249,2015-08-22,1
1710,249,2015-08-24,1
1711,249,2015-08-27,31
1712,249,2015-09-02,1
1713,249,2015-09-13,1
1714,249,2015-10-02,1
1715,249,2015-10-09,1
1716,249,2015-10-12,1
1717,249,2015-10-19,1
1718,249,2015-11-17,2
1719,249,2015-11-29,1
1720,249,2015-12-20,1
1721,249,2015-12-21,1
1722,249,2015-12-26,1
1723,249,2016-01-10,1
1724,249,2016-01-18,1
1725,249,2016-01-25,1
1726,249,2016-02-21,1
1727,249,2016-02-28,1
1728,249,2016-05-01,2
1729,249,2016-05-02,1
1730,249,2016-05-09,1
1731,249,2016-05-22,1
1732,249,2016-06-05,2
1733,249,2016-07-31,1
1734,249,2016-08-31,1
1735,249,2016-09-18,1
1736,249,2016-09-26,1
1737,249,2016-10-14,1
1738,249,2016-10-15,2
1739,249,2016-10-16,1
1740,249,2016-10-23,1
1741,249,2016-11-13,1
1742,249,2016-12-08,1
1743,249,2017-01-08,3
1744,249,2017-01-11,1
1745,249,2017-01-12,2
1746,249,2017-01-13,1
1747,249,2017-01-14,1
1748,249,2017-01-30,3
1749,249,2017-02-13,1
1750,249,2017-02-14,1
1751,249,2017-06-04,3
1752,249,2017-06-24,1
1753,249,2017-06-25,2
1754,249,2017-07-30,2
1755,249,2017-07-31,1
1756,249,2017-09-03,1
1757,249,2017-09-09,1
1758,249,2017-09-12,1
1759,249,2017-09-15,1
1760,249,2017-09-23,1
1761,249,2017-09-24,1
1762,249,2017-09-28,1
1763,249,2017-10-01,1
1764,249,2017-10-12,2
1765,249,2017-12-03,1
1766,249,2017-12-26,3
1767,249,2018-01-15,2
1768,249,2018-01-20,1
1769,249,2018-01-21,1
1770,249,2018-01-27,1
1771,249,2018-01-28,1
1772,249,2018-02-03,1
1773,249,2018-02-12,2
1774,249,2018-02-17,1
1775,249,2018-02-18,1
1776,249,2018-02-19,1
1777,249,2018-03-24,1
1778,249,2018-05-17,2
1779,249,2018-05-20,1
1780,249,2018-07-14,2
1781,249,2018-07-15,2
1782,249,2018-09-18,2
1840,274,2007-02-11,31
1841,274,2007-02-14,88
1842,274,2007-02-15,82
1843,274,2007-02-18,297
1844,274,2007-02-20,151
1845,274,2007-02-21,116
1846,274,2007-02-22,20
1847,274,2007-02-24,24
1848,274,2007-02-25,13
1849,274,2007-02-26,11
1850,274,2007-02-28,2
1851,274,2007-03-02,1
1852,274,2007-03-03,2
1853,274,2007-03-04,23
1854,274,2007-03-07,2
1855,274,2007-03-11,2
1856,274,2007-03-13,3
1857,274,2007-03-14,3
1858,274,2007-03-15,2
1859,274,2007-03-20,1
1860,274,2007-03-21,1
1861,274,2007-03-22,1
1862,274,2007-04-02,2
1863,274,2007-04-03,1
1864,274,2007-04-04,1
1865,274,2007-04-08,3
1866,274,2007-04-12,1
1867,274,2007-04-16,1
1868,274,2007-04-19,14
1869,274,2007-04-22,2
1870,274,2007-04-24,1
1871,274,2007-05-01,4
1872,274,2007-05-06,1
1873,274,2007-05-13,1
1874,274,2007-08-10,26
1875,274,2007-08-16,2
1876,274,2007-08-25,1
1877,274,2007-09-12,1
1878,274,2007-10-23,1
1879,274,2007-12-07,32
1880,274,2007-12-08,5
1881,274,2007-12-09,23
1882,274,2007-12-10,6
1883,274,2007-12-12,1
1884,274,2007-12-17,1
1885,274,2007-12-19,2
1886,274,2007-12-20,1
1887,274,2007-12-25,2
1888,274,2008-01-03,2
1889,274,2008-01-08,2
1890,274,2008-01-12,2
1891,274,2008-01-14,2
1892,274,2008-01-15,2
1893,274,2008-01-16,1
1894,274,2008-01-17,1
1895,274,2008-01-18,3
1896,274,2008-01-22,1
1897,274,2008-02-01,4
1898,274,2008-02-03,1
1899,274,2008-02-04,1
1900,274,2008-02-05,1
1901,274,2008-02-06,1
1902,274,2008-02-08,2
1903,274,2008-02-20,2
1904,274,2008-02-25,3
1905,274,2008-02-26,1
1906,274,2008-03-06,1
1907,274,2008-03-07,1
1908,274,2008-03-12,1
1909,274,2008-03-13,1
1910,274,2008-03-17,1
1911,274,2008-03-18,1
1912,274,2008-03-30,2
1913,274,2008-04-03,2
1914,274,2008-04-09,1
1915,274,2008-04-12,1
1916,274,2008-04-14,3
1917,274,2008-05-01,1
1918,274,2008-05-05,2
1919,274,2008-05-07,1
1920,274,2008-05-18,1
1921,274,2008-05-19,1
1922,274,2008-05-28,4
1923,274,2008-07-28,7
1924,274,2008-08-18,4
1925,274,2008-09-12,2
1926,274,2008-09-15,2
1927,274,2008-09-18,8
1928,274,2008-09-26,1
1929,274,2008-09-28,1
1930,274,2008-10-01,1
1931,274,2008-10-03,1
1932,274,2008-10-06,1
1933,274,2008-10-09,4
1934,274,2008-10-23,3
1935,274,2008-10-27,1
1936,274,2008-11-10,5
1937,274,2008-11-11,2
1938,274,2008-11-18,2
1939,274,2008-11-24,2
1940,274,2008-11-25,1
1941,274,2008-12-01,1
1942,274,2008-12-03,3
1943,274,2008-12-15,3
1944,274,2008-12-16,1
1945,274,2008-12-22,2
1946,274,2009-01-19,1
1947,274,2009-01-20,1
1948,274,2009-01-23,4
1949,274,2009-01-27,2
1950,274,2009-02-03,2
1951,274,2009-02-18,3
1952,274,2009-02-24,2
1953,274,2009-02-27,2
1954,274,2009-03-09,1
1955,274,2009-03-17,1
1956,274,2009-03-18,1
1957,274,2009-03-19,1
1958,274,2009-03-26,4
1959,274,2009-04-07,12
1960,274,2009-04-29,2
1961,274,2009-04-30,1
1962,274,2009-05-04,1
1963,274,2009-05-08,3
1964,274,2009-06-15,6
1965,274,2009-07-13,9
1966,274,2009-07-23,11
1967,274,2009-07-26,2
1968,274,2009-08-03,1
1969,274,2009-08-09,3
1970,274,2009-08-14,4
1971,274,2009-09-26,15
1972,274,2009-10-21,12
1973,274,2009-11-11,3
1974,274,2009-12-02,4
1975,274,2009-12-18,4
1976,274,2010-01-04,1
1977,274,2010-09-17,23
1978,274,2010-09-21,18
1979,274,2010-10-01,5
1980,274,2010-10-27,13
1981,274,2010-11-04,7
1982,274,2010-11-18,4
1983,274,2010-12-24,11
1984,274,2010-12-29,6
1985,274,2011-01-24,2
1986,274,2011-01-26,2
1987,274,2011-02-06,3
1988,274,2011-10-12,6
2011,285,2015-12-09,8
2012,285,2015-12-13,1
2013,285,2015-12-26,9
2014,285,2016-01-09,1
2015,285,2016-01-18,2
2016,285,2016-01-28,1
2017,285,2016-01-31,1
2018,285,2016-02-28,1
2019,285,2016-03-25,1
2020,285,2016-03-30,1
2021,285,2016-04-02,1
2022,285,2016-05-23,1
2023,285,2016-06-06,1
2024,285,2016-07-20,2
2025,285,2016-10-17,1
2026,285,2016-12-14,1
2027,285,2016-12-28,2
2028,285,2016-12-29,1
2031,288,2000-11-21,3
2032,288,2000-12-01,138
2033,288,2000-12-06,197
2034,288,2000-12-07,7
2035,288,2001-01-02,116
2036,288,2001-01-03,1
2037,288,2001-01-04,46
2038,288,2001-01-05,8
2039,288,2001-01-10,25
2040,288,2001-01-11,7
2041,288,2001-01-26,24
2042,288,2001-03-12,3
2043,288,2001-03-26,27
2044,288,2001-04-24,1
2045,288,2001-05-29,2
2046,288,2001-07-03,1
2047,288,2001-07-09,1
2048,288,2001-08-07,1
2049,288,2001-10-03,2
2050,288,2001-10-09,1
2051,288,2001-11-07,1
2052,288,2001-12-05,1
2053,288,2002-01-08,1
2054,288,2002-02-27,12
2055,288,2002-03-18,3
2056,288,2002-04-30,2
2057,288,2002-05-02,9
2058,288,2002-05-13,1
2059,288,2002-05-28,2
2060,288,2002-06-03,1
2061,288,2002-07-10,4
2062,288,2002-07-16,1
2063,288,2002-07-30,1
2064,288,2002-08-07,7
2065,288,2002-08-15,1
2066,288,2002-08-20,2
2067,288,2002-09-11,1
2068,288,2002-09-30,1
2069,288,2002-10-18,6
2070,288,2002-12-23,2
2071,288,2003-01-31,1
2072,288,2003-02-07,1
2073,288,2003-02-24,2
2074,288,2003-03-04,1
2075,288,2003-03-19,7
2076,288,2003-04-02,1
2077,288,2003-04-16,17
2078,288,2003-05-06,4
2079,288,2003-05-13,1
2080,288,2003-06-02,88
2081,288,2003-06-18,1
2082,288,2003-06-23,1
2083,288,2003-07-07,2
2084,288,2003-10-01,1
2085,288,2003-10-13,8
2086,288,2003-11-14,6
2087,288,2003-11-17,1
2088,288,2003-12-15,5
2089,288,2004-01-09,1
2090,288,2004-01-14,1
2091,288,2004-01-19,1
2092,288,2004-03-22,29
2093,288,2004-04-27,1
2094,288,2004-05-11,1
2095,288,2004-05-24,2
2096,288,2004-06-10,1
2097,288,2004-06-11,1
2098,288,2004-06-17,2
2099,288,2004-06-22,2
2100,288,2004-06-25,2
2101,288,2004-06-29,2
2102,288,2004-07-27,1
2103,288,2004-08-04,1
2104,288,2004-08-09,2
2105,288,2004-08-11,2
2106,288,2004-08-24,1
2107,288,2004-09-08,1
2108,288,2004-09-13,1
2109,288,2004-09-21,3
2110,288,2004-09-29,1
2111,288,2004-10-11,1
2112,288,2004-10-20,1
2113,288,2004-11-11,1
2114,288,2004-11-24,2
2115,288,2004-11-27,3
2116,288,2004-11-29,3
2117,288,2004-12-06,1
2118,288,2004-12-10,1
2119,288,2004-12-16,1
2120,288,2004-12-21,3
2121,288,2004-12-27,3
2122,288,2005-01-03,2
2123,288,2005-02-08,1
2124,288,2005-02-14,1
2125,288,2005-02-21,1
2126,288,2005-03-14,2
2127,288,2005-03-30,3
2128,288,2005-04-19,1
2129,288,2005-05-09,1
2130,288,2005-05-20,1
2131,288,2005-06-06,1
2132,288,2005-06-13,2
2133,288,2005-06-28,1
2134,288,2005-07-18,1
2135,288,2005-07-25,1
2136,288,2005-08-04,2
2137,288,2005-08-22,2
2138,288,2005-08-31,1
2139,288,2005-09-08,1
2140,288,2005-09-20,2
2141,288,2005-10-03,1
2142,288,2005-10-24,2
2143,288,2005-11-21,1
2144,288,2005-11-25,1
2145,288,2005-12-23,1
2146,288,2005-12-28,1
2147,288,2006-01-04,3
2148,288,2006-01-10,2
2149,288,2006-01-11,1
2150,288,2006-01-19,1
2151,288,2006-01-25,1
2152,288,2006-02-01,2
2153,288,2006-03-07,2
2154,288,2006-03-27,1
2155,288,2006-04-03,1
2156,288,2006-04-13,1
2157,288,2006-04-18,1
2158,288,2006-04-23,2
2159,288,2006-05-02,1
2160,288,2006-05-08,1
2161,288,2006-05-16,1
2162,288,2006-06-22,2
2163,288,2006-07-03,1
2164,288,2006-07-10,1
2165,288,2006-08-02,1
2166,288,2006-08-14,1
2167,288,2006-09-05,1
2168,288,2006-09-14,1
2169,288,2006-10-16,1
2170,288,2006-11-14,1
2171,288,2006-12-18,1
2172,288,2007-01-03,1
2173,288,2007-03-01,2
2174,288,2007-03-08,2
2175,288,2007-03-13,1
2176,288,2007-03-20,2
2177,288,2007-04-09,1
2178,288,2007-04-17,1
2179,288,2007-04-30,1
2180,288,2007-05-08,1
2181,288,2007-05-14,1
2182,288,2007-05-21,1
2183,288,2007-05-29,1
2184,288,2007-06-18,3
2185,288,2007-07-02,2
2186,288,2007-07-16,2
2187,288,2007-07-30,1
2188,288,2007-08-06,1
2189,288,2007-08-22,2
2190,288,2007-09-04,1
2191,288,2007-11-06,2
2192,288,2007-12-17,1
2193,288,2007-12-24,7
2194,288,2008-01-10,1
2195,288,2008-01-18,1
2196,288,2008-02-14,1
2197,288,2008-02-25,1
2198,288,2008-03-03,1
2199,288,2008-03-12,1
2200,288,2008-04-10,1
2201,288,2008-04-24,1
2202,288,2008-05-05,1
2203,288,2008-05-19,2
2204,288,2008-06-12,1
2205,288,2008-06-16,1
2206,288,2008-06-23,1
2207,288,2008-07-16,1
2208,288,2008-07-25,1
2209,288,2008-07-27,1
2210,288,2008-09-01,2
2211,288,2008-10-27,1
2212,288,2008-11-06,1
2213,288,2008-12-26,1
2214,288,2009-01-02,1
2215,288,2009-01-13,1
2216,288,2009-01-25,1
2217,288,2009-02-08,1
2218,288,2009-03-08,1
2219,288,2009-03-17,1
2220,288,2009-03-27,1
2221,288,2009-03-29,1
2222,288,2009-04-05,1
2223,288,2009-04-20,1
2224,288,2009-05-10,1
2225,288,2009-05-18,1
2226,288,2009-06-28,1
2227,288,2009-07-06,6
2228,288,2009-08-05,1
2229,288,2009-08-24,1
2230,288,2009-09-01,2
2231,288,2009-09-10,1
2232,288,2009-10-27,2
2233,288,2009-12-01,1
2234,288,2009-12-29,2
2235,288,2010-01-05,3
2236,288,2010-02-09,1
2242,292,2000-11-10,17
2243,292,2001-05-17,31
2244,292,2002-03-06,28
2245,292,2002-03-23,6
2246,292,2002-03-29,12
2247,292,2002-04-23,3
2248,292,2002-12-15,9
2249,292,2003-01-03,8
2250,292,2003-02-28,3
2251,292,2006-02-18,5
2252,292,2007-01-27,2
2253,292,2007-11-25,5
2254,292,2008-08-25,25
2255,292,2009-02-17,3
2256,292,2009-06-20,14
2257,292,2010-01-01,9
2258,292,2010-02-09,66
2259,292,2010-12-28,37
2260,292,2011-01-09,2
2261,292,2011-01-31,2
2262,292,2011-03-14,3
2263,292,2011-03-20,2
2264,292,2011-03-27,4
2265,292,2011-05-28,5
2266,292,2011-06-06,2
2267,292,2011-12-10,3
2268,292,2011-12-11,17
2269,292,2011-12-25,3
2270,292,2011-12-26,1
2271,292,2011-12-27,1
2272,292,2012-01-08,2
2273,292,2012-01-15,2
2274,292,2012-01-22,1
2275,292,2012-02-19,2
2276,292,2012-03-25,16
2277,292,2012-03-26,1
2278,292,2013-01-01,3
2279,292,2013-02-09,6
2280,292,2013-03-03,3
2281,292,2013-11-29,5
2282,292,2013-12-24,6
2283,292,2015-01-23,28
2284,292,2015-09-13,7
2285,292,2015-09-14,5
2286,292,2016-01-25,9
2287,292,2016-02-04,4
2288,292,2016-12-31,16
2289,292,2017-12-17,2
2296,298,2015-11-14,189
2297,298,2015-11-15,392
2298,298,2015-12-08,74
2299,298,2015-12-10,23
2300,298,2015-12-17,10
2301,298,2015-12-18,53
2302,298,2016-01-13,3
2303,298,2016-01-15,1
2304,298,2016-01-16,6
2305,298,2016-01-17,22
2306,298,2016-03-12,1
2307,298,2016-03-20,2
2308,298,2016-03-22,15
2309,298,2016-03-26,1
2310,298,2016-03-31,1
2311,298,2016-06-18,57
2312,298,2016-07-02,36
2313,298,2016-09-25,1
2314,298,2016-10-16,24
2315,298,2016-10-30,3
2316,298,2016-11-11,4
2317,298,2016-11-13,21
2323,304,1997-10-28,1
2324,304,1997-11-23,2
2325,304,1997-11-30,2
2326,304,1997-12-04,3
2327,304,1997-12-06,19
2328,304,1997-12-14,1
2329,304,1997-12-22,1
2330,304,1997-12-29,4
2331,304,1998-01-05,1
2332,304,1998-01-19,1
2333,304,1998-02-15,1
2334,304,1998-03-15,2
2335,304,1998-03-29,94
2336,304,1998-05-03,1
2337,304,1998-05-24,2
2338,304,1998-05-25,2
2339,304,1998-05-27,2
2340,304,1998-06-07,4
2341,304,1998-06-14,1
2342,304,1998-06-15,1
2343,304,1998-06-21,1
2344,304,1998-06-24,1
2345,304,1998-06-28,2
2346,304,1998-08-09,1
2347,304,1998-08-10,2
2348,304,1998-10-25,1
2349,304,1998-11-08,2
2350,304,1998-11-22,1
2351,304,1998-11-23,1
2352,304,1998-12-11,2
2353,304,1998-12-20,3
2354,304,1998-12-23,2
2355,304,1999-01-03,1
2356,304,1999-01-13,3
2357,304,1999-02-07,4
2358,304,1999-02-14,1
2359,304,1999-02-15,1
2360,304,1999-02-21,1
2361,304,1999-02-28,3
2362,304,1999-03-08,2
2363,304,1999-03-17,2
2364,304,1999-03-24,2
2365,304,1999-03-25,1
2366,304,1999-06-20,3
2367,304,1999-07-11,1
2368,304,1999-07-12,1
2369,304,1999-07-26,1
2370,304,1999-07-28,1
2371,304,1999-08-04,1
2372,304,1999-08-15,1
2373,304,1999-08-29,1
2374,304,1999-09-01,1
2375,304,1999-10-10,1
2376,304,1999-10-31,1
2377,304,1999-11-21,1
2378,304,1999-12-12,4
2379,304,1999-12-15,1
2380,304,1999-12-17,1
2381,304,1999-12-19,1
2382,304,1999-12-22,1
2383,304,1999-12-23,1
2384,304,1999-12-26,1
2385,304,1999-12-29,2
2386,304,1999-12-31,1
2387,304,2000-01-05,1
2388,304,2000-01-06,3
2389,305,2016-04-08,224
2390,305,2016-04-09,37
2391,305,2016-04-10,84
2392,305,2016-04-11,39
2393,305,2016-04-13,29
2394,305,2016-04-14,1
2395,305,2016-04-16,1
2396,305,2016-04-18,5
2397,305,2016-04-22,3
2398,305,2016-04-26,1
2399,305,2016-04-28,3
2400,305,2016-04-29,3
2401,305,2016-05-02,1
2402,305,2016-05-05,3
2403,305,2016-05-06,1
2404,305,2016-05-15,2
2405,305,2016-05-17,9
2406,305,2016-05-21,1
2407,305,2016-05-27,1
2408,305,2016-05-28,2
2409,305,2016-05-31,2
2410,305,2017-03-22,6
2411,305,2017-03-23,1
2412,305,2017-03-26,1
2413,305,2017-04-03,3
2414,305,2017-04-04,1
2415,305,2017-04-27,1
2416,305,2017-05-06,11
2417,305,2017-05-07,2
2418,305,2017-05-08,3
2419,305,2017-05-27,3
2420,305,2017-06-26,1
2421,305,2017-11-26,10
2422,305,2017-12-02,2
2423,305,2017-12-13,3
2424,305,2018-01-16,15
2425,305,2018-01-20,3
2426,305,2018-02-08,2
2427,305,2018-02-09,54
2428,305,2018-02-15,2
2429,305,2018-02-16,11
2430,305,2018-02-17,7
2431,305,2018-02-23,1
2432,305,2018-02-24,7
2433,305,2018-02-25,10
2434,305,2018-02-26,2
2435,305,2018-02-27,1
2436,305,2018-02-28,1
2437,305,2018-03-01,1
2438,305,2018-03-02,3
2439,305,2018-03-05,2
2440,305,2018-03-06,6
2441,305,2018-03-07,1
2442,305,2018-03-08,2
2443,305,2018-03-10,3
2444,305,2018-03-12,1
2445,305,2018-03-15,1
2446,305,2018-03-26,1
2447,305,2018-03-29,1
2448,305,2018-04-01,1
2449,305,2018-04-04,1
2450,305,2018-04-23,2
2451,305,2018-04-24,1
2452,305,2018-04-27,1
2453,305,2018-04-28,3
2454,305,2018-04-29,2
2455,305,2018-05-25,1
2456,305,2018-06-01,3
2457,305,2018-07-05,2
2458,305,2018-07-09,1
2459,305,2018-07-12,2
2460,305,2018-07-13,2
2461,305,2018-07-29,1
2462,305,2018-07-31,1
2463,305,2018-08-01,1
2464,305,2018-08-18,3
2465,305,2018-08-19,1
2466,305,2018-08-20,2
2467,305,2018-08-24,1
2468,305,2018-08-25,3
2469,305,2018-08-26,1
2470,305,2018-08-28,1
2471,305,2018-08-29,1
2472,305,2018-09-19,1
2474,307,2007-08-02,223
2475,307,2007-08-03,375
2476,307,2007-08-04,110
2477,307,2007-08-05,2
2478,307,2007-08-06,16
2479,307,2007-08-12,4
2480,307,2007-08-13,3
2481,307,2007-08-15,11
2482,307,2007-08-17,3
2483,307,2007-08-20,1
2484,307,2007-08-23,2
2485,307,2007-09-10,30
2486,307,2007-09-11,4
2487,307,2007-09-12,28
2488,307,2007-09-13,2
2489,307,2007-09-24,1
2490,307,2007-09-25,1
2491,307,2007-09-27,2
2492,307,2007-10-10,1
2493,307,2007-10-12,1
2494,307,2007-10-13,1
2495,307,2007-10-17,2
2496,307,2007-10-23,3
2497,307,2007-10-25,1
2498,307,2007-10-29,3
2499,307,2007-11-03,2
2500,307,2007-11-13,2
2501,307,2007-11-27,10
2502,307,2007-12-11,5
2503,307,2007-12-12,2
2504,307,2007-12-26,7
2505,307,2007-12-28,2
2506,307,2008-01-12,10
2507,307,2008-01-20,2
2508,307,2008-02-20,4
2509,307,2008-02-28,7
2510,307,2008-03-04,1
2511,307,2008-03-12,3
2512,307,2008-03-13,1
2513,307,2008-04-09,7
2514,307,2008-05-20,11
2515,307,2008-05-21,2
2516,307,2008-06-20,4
2517,307,2008-06-30,2
2518,307,2008-07-10,10
2519,307,2008-07-24,1
2520,307,2008-08-04,2
2521,307,2008-08-07,1
2522,307,2008-10-20,10
2523,307,2008-11-17,3
2524,307,2008-11-24,7
2525,307,2008-12-12,2
2526,307,2009-01-30,4
2527,307,2009-05-20,16
2528,307,2009-06-01,3
2529,307,2009-06-08,1
2530,307,2009-06-12,1
2545,314,1996-06-08,44
2546,314,1996-06-10,43
2547,314,1996-06-15,3
2548,314,1996-06-16,1
2549,314,1996-06-22,1
2550,314,1996-06-30,1
2551,314,1996-07-01,2
2552,314,1996-07-06,1
2553,314,1996-07-14,1
2554,314,1996-08-12,2
2555,314,1996-08-21,1
2556,314,1996-09-11,1
2557,314,1996-09-23,1
2558,314,1996-10-03,1
2559,314,1996-10-14,4
2560,314,1996-11-05,5
2561,314,1996-11-22,2
2562,314,1996-12-22,4
2563,314,1996-12-28,1
2564,314,1996-12-31,9
2571,318,2009-02-06,4
2572,318,2009-02-07,1
2573,318,2009-02-20,1
2574,318,2009-02-24,10
2575,318,2009-03-16,11
2576,318,2009-03-31,3
2577,318,2009-04-04,2
2578,318,2009-04-06,1
2579,318,2009-04-19,4
2580,318,2009-09-28,10
2581,318,2009-10-25,38
2582,318,2009-11-23,3
2583,318,2009-12-20,19
2584,318,2010-01-04,3
2585,318,2010-01-05,1
2586,318,2010-01-06,24
2587,318,2010-01-17,2
2588,318,2010-01-18,7
2589,318,2010-02-01,1
2590,318,2010-02-07,10
2591,318,2010-02-08,3
2592,318,2010-02-21,3
2593,318,2010-03-01,10
2594,318,2010-03-04,2
2595,318,2010-03-10,1
2596,318,2010-03-14,3
2597,318,2010-04-01,1
2598,318,2010-04-08,9
2599,318,2010-04-11,2
2600,318,2010-04-29,6
2601,318,2010-05-03,4
2602,318,2010-06-02,3
2603,318,2010-06-06,11
2604,318,2010-06-08,1
2605,318,2010-06-10,2
2606,318,2010-07-06,2
2607,318,2010-07-07,3
2608,318,2010-08-11,2
2609,318,2010-08-16,1
2610,318,2010-08-19,3
2611,318,2010-08-23,1
2612,318,2010-09-23,1
2613,318,2010-10-09,3
2614,318,2010-12-03,1
2615,318,2010-12-11,2
2616,318,2010-12-18,2
2617,318,2010-12-19,2
2618,318,2011-01-02,2
2619,318,2011-01-29,1
2620,318,2011-02-05,1
2621,318,2011-02-12,1
2622,318,2011-03-04,2
2623,318,2011-03-07,2
2624,318,2011-03-18,1
2625,318,2011-03-19,1
2626,318,2011-04-16,1
2627,318,2011-04-29,1
2628,318,2011-05-13,1
2629,318,2011-05-14,1
2630,318,2011-05-15,1
2631,318,2011-05-20,1
2632,318,2011-06-26,2
2633,318,2011-07-02,2
2634,318,2011-07-23,1
2635,318,2011-08-06,1
2636,318,2011-08-09,8
2637,318,2011-09-06,10
2638,318,2011-09-07,1
2639,318,2011-10-22,3
2640,318,2011-10-30,3
2641,318,2011-11-13,3
2642,318,2011-12-16,8
2643,318,2012-01-01,7
2644,318,2012-01-02,4
2645,318,2012-01-06,18
2646,318,2012-01-19,2
2647,318,2012-01-21,4
2648,318,2012-02-26,1
2649,318,2012-03-17,4
2650,318,2012-04-07,8
2651,318,2012-06-22,1
2652,318,2012-06-23,2
2653,318,2012-06-29,3
