userId,date,ratings-per-day,days-per-user
318,2015-02-01,2,252
318,2015-10-03,2,252
318,2015-09-19,2,252
318,2015-09-16,2,252
318,2015-02-17,2,252
318,2015-07-31,2,252
318,2011-10-30,3,252
318,2011-10-22,3,252
318,2010-10-09,3,252
318,2010-08-19,3,252
318,2010-06-02,3,252
318,2010-03-14,3,252
318,2010-02-21,3,252
318,2011-11-13,3,252
318,2015-01-26,3,252
318,2014-11-28,3,252
318,2014-11-08,3,252
318,2010-02-08,3,252
318,2013-02-23,3,252
318,2012-12-15,3,252
318,2012-07-16,3,252
318,2012-06-29,3,252
318,2010-01-04,3,252
318,2009-11-23,3,252
318,2009-03-31,3,252
318,2018-07-29,3,252
318,2018-05-07,3,252
318,2016-12-31,3,252
318,2015-02-06,3,252
318,2016-12-26,3,252
318,2015-05-30,3,252
318,2015-05-22,3,252
318,2015-04-17,3,252
318,2015-04-05,3,252
318,2015-04-04,3,252
318,2015-04-01,3,252
318,2015-03-19,3,252
318,2015-03-15,3,252
318,2015-02-24,3,252
318,2015-06-01,3,252
318,2015-07-20,3,252
318,2016-02-19,3,252
318,2016-01-05,3,252
318,2016-04-09,3,252
318,2015-11-10,3,252
318,2015-10-23,3,252
318,2015-10-16,3,252
318,2015-10-07,3,252
318,2015-10-04,3,252
318,2015-11-18,3,252
318,2010-07-07,3,252
318,2015-05-31,4,252
318,2015-02-20,4,252
318,2015-02-11,4,252
318,2017-01-15,4,252
318,2017-12-07,4,252
318,2015-03-11,4,252
318,2010-05-03,4,252
318,2009-02-06,4,252
318,2009-04-19,4,252
318,2012-08-25,4,252
318,2012-03-17,4,252
318,2012-09-03,4,252
318,2012-01-21,4,252
318,2012-01-02,4,252
318,2018-09-05,5,252
318,2015-04-08,5,252
318,2015-03-28,5,252
318,2014-10-15,5,252
318,2016-02-28,5,252
318,2014-10-12,6,252
318,2010-04-29,6,252
318,2017-10-11,6,252
318,2018-08-23,7,252
318,2015-03-14,7,252
318,2010-01-18,7,252
318,2012-09-05,7,252
318,2012-01-01,7,252
318,2012-09-09,8,252
318,2014-11-02,8,252
318,2011-08-09,8,252
318,2011-12-16,8,252
318,2015-01-29,8,252
318,2012-04-07,8,252
318,2015-06-15,9,252
318,2014-10-19,9,252
318,2010-04-08,9,252
318,2009-09-28,10,252
318,2009-02-24,10,252
318,2010-03-01,10,252
318,2010-02-07,10,252
318,2014-10-30,10,252
318,2011-09-06,10,252
318,2014-10-11,10,252
318,2009-03-16,11,252
318,2010-06-06,11,252
318,2014-12-27,12,252
318,2012-07-18,12,252
318,2009-10-25,16,252
318,2014-12-20,17,252
318,2012-01-06,18,252
318,2009-12-20,19,252
318,2009-10-26,22,252
318,2010-01-06,24,252
318,2014-11-29,27,252
318,2015-02-21,30,252
318,2014-10-18,37,252
326,2011-12-10,1,17
326,2012-05-03,1,17
326,2011-12-04,2,17
326,2012-01-04,2,17
326,2013-01-06,2,17
326,2015-09-15,2,17
326,2012-03-20,3,17
326,2015-10-04,4,17
326,2015-07-20,4,17
326,2012-03-26,5,17
326,2011-12-26,7,17
326,2016-05-22,10,17
326,2011-12-18,10,17
326,2011-12-03,14,17
326,2015-07-14,17,17
326,2014-12-29,24,17
326,2011-11-25,44,17
408,2016-07-03,1,29
408,2016-07-22,1,29
408,2016-07-24,1,29
408,2016-08-01,1,29
408,2016-08-04,1,29
408,2016-09-03,1,29
408,2016-10-05,1,29
408,2017-01-09,1,29
408,2017-03-18,1,29
408,2016-09-27,2,29
408,2016-09-01,2,29
408,2017-01-13,2,29
408,2016-08-11,2,29
408,2016-07-12,2,29
408,2016-07-09,2,29
408,2016-07-14,2,29
408,2016-09-17,3,29
408,2016-07-05,3,29
408,2016-08-30,4,29
408,2016-07-26,4,29
408,2016-07-02,4,29
408,2016-07-07,5,29
408,2016-07-06,5,29
408,2016-07-04,5,29
408,2016-07-11,6,29
408,2017-01-31,6,29
408,2016-07-10,11,29
408,2016-07-13,19,29
408,2016-07-01,43,29
405,2011-05-05,1,18
405,2011-04-21,1,18
405,2011-04-12,1,18
405,2011-04-11,1,18
405,2011-02-02,1,18
405,2011-02-24,1,18
405,2011-02-25,1,18
405,2011-03-01,1,18
405,2011-03-14,1,18
405,2011-03-30,1,18
405,2011-04-07,1,18
405,2011-01-24,2,18
405,2011-03-15,2,18
405,2011-05-04,2,18
405,2011-03-06,5,18
405,2011-03-23,6,18
405,2011-02-23,6,18
405,2011-01-25,86,18
563,2015-12-21,1,18
563,2015-12-04,1,18
563,2015-11-09,1,18
563,2015-11-26,1,18
563,2015-11-12,2,18
563,2015-11-27,2,18
563,2015-12-05,4,18
563,2015-08-28,5,18
563,2015-11-06,6,18
563,2015-08-29,7,18
563,2015-11-04,8,18
563,2015-11-29,8,18
563,2015-11-23,8,18
563,2015-11-21,9,18
563,2015-11-10,9,18
563,2015-11-07,17,18
563,2015-08-19,33,18
563,2015-09-10,91,18
414,2000-06-28,1,445
414,2000-07-06,1,445
414,2000-08-01,1,445
414,2000-08-14,1,445
414,2000-08-18,1,445
414,2000-08-24,1,445
414,2000-08-28,1,445
414,2000-09-11,1,445
414,2000-09-19,1,445
414,2000-10-20,1,445
414,2000-10-30,1,445
414,2006-05-15,1,445
414,2006-06-12,1,445
414,2006-06-16,1,445
414,2006-08-08,1,445
414,2006-08-17,1,445
414,2006-09-21,1,445
414,2006-09-22,1,445
414,2006-11-23,1,445
414,2006-12-10,1,445
414,2007-01-09,1,445
414,2006-05-01,1,445
414,2007-03-01,1,445
414,2007-08-02,1,445
414,2007-09-11,1,445
414,2007-09-17,1,445
414,2007-10-17,1,445
414,2007-10-27,1,445
414,2007-11-07,1,445
414,2007-11-28,1,445
414,2007-12-15,1,445
414,2008-03-16,1,445
414,2008-09-22,1,445
414,2007-04-18,1,445
414,2006-03-08,1,445
414,2006-01-16,1,445
414,2005-12-12,1,445
414,2004-08-12,1,445
414,2004-08-13,1,445
414,2004-08-31,1,445
414,2004-09-17,1,445
414,2004-09-20,1,445
414,2004-10-04,1,445
414,2004-10-28,1,445
414,2004-11-01,1,445
414,2004-11-28,1,445
414,2004-12-10,1,445
414,2004-12-13,1,445
414,2004-12-21,1,445
414,2005-01-31,1,445
414,2005-02-14,1,445
414,2005-05-04,1,445
414,2005-06-13,1,445
414,2005-07-16,1,445
414,2005-08-02,1,445
414,2005-09-15,1,445
414,2005-10-18,1,445
414,2005-11-26,1,445
414,2005-12-03,1,445
414,2005-12-07,1,445
414,2009-10-08,1,445
414,2004-07-21,1,445
414,2009-12-22,1,445
414,2010-05-31,1,445
414,2011-02-06,1,445
414,2011-08-05,1,445
414,2012-03-09,1,445
414,2017-12-26,1,445
414,2004-07-06,1,445
414,2004-02-27,1,445
414,2001-08-21,1,445
414,2001-09-04,1,445
414,2001-09-07,1,445
414,2001-10-02,1,445
414,2001-11-26,1,445
414,2001-12-03,1,445
414,2002-01-10,1,445
414,2002-01-18,1,445
414,2002-01-21,1,445
414,2002-02-04,1,445
414,2001-08-10,1,445
414,2002-02-14,1,445
414,2002-02-26,1,445
414,2002-03-12,1,445
414,2002-03-13,1,445
414,2002-03-20,1,445
414,2002-03-25,1,445
414,2002-04-02,1,445
414,2002-04-12,1,445
414,2002-04-26,1,445
414,2002-04-29,1,445
414,2002-05-02,1,445
414,2002-02-25,1,445
414,2001-08-09,1,445
414,2001-08-08,1,445
414,2001-08-07,1,445
414,2000-11-09,1,445
414,2000-11-13,1,445
414,2000-12-15,1,445
414,2001-01-04,1,445
414,2001-01-05,1,445
414,2001-01-09,1,445
414,2001-01-23,1,445
414,2001-01-31,1,445
414,2001-02-07,1,445
414,2001-02-12,1,445
414,2001-02-14,1,445
414,2001-02-19,1,445
414,2001-03-05,1,445
414,2001-05-15,1,445
414,2001-05-28,1,445
414,2001-06-05,1,445
414,2001-06-27,1,445
414,2001-07-04,1,445
414,2001-07-09,1,445
414,2001-07-16,1,445
414,2001-08-02,1,445
414,2001-08-03,1,445
414,2002-05-06,1,445
414,2004-03-22,1,445
414,2002-05-07,1,445
414,2002-05-14,1,445
414,2003-04-28,1,445
414,2003-07-11,1,445
414,2003-07-21,1,445
414,2003-08-05,1,445
414,2003-09-02,1,445
414,2003-09-22,1,445
414,2003-10-02,1,445
414,2003-10-07,1,445
414,2003-10-23,1,445
414,2003-04-14,1,445
414,2003-10-27,1,445
414,2003-11-26,1,445
414,2003-12-17,1,445
414,2004-01-04,1,445
414,2004-01-19,1,445
414,2004-01-27,1,445
414,2004-01-30,1,445
414,2004-02-07,1,445
414,2004-02-20,1,445
414,2004-02-23,1,445
414,2003-10-31,1,445
414,2003-04-12,1,445
414,2003-03-12,1,445
414,2003-03-04,1,445
414,2002-05-17,1,445
414,2002-06-06,1,445
414,2002-06-14,1,445
414,2002-07-11,1,445
414,2002-07-16,1,445
414,2002-08-07,1,445
414,2002-08-16,1,445
414,2002-08-22,1,445
414,2002-09-16,1,445
414,2002-09-17,1,445
414,2002-09-24,1,445
414,2002-10-01,1,445
414,2002-10-11,1,445
414,2002-10-25,1,445
414,2002-10-28,1,445
414,2002-10-29,1,445
414,2002-11-07,1,445
414,2002-11-08,1,445
414,2002-11-25,1,445
414,2003-02-03,1,445
414,2003-02-04,1,445
414,2003-02-24,1,445
414,2002-05-09,1,445
414,2006-07-04,2,445
414,2006-06-19,2,445
414,2009-10-24,2,445
414,2009-12-17,2,445
414,2001-01-29,2,445
414,2006-10-16,2,445
414,2006-10-27,2,445
414,2001-09-20,2,445
414,2006-10-02,2,445
414,2001-01-02,2,445
414,2002-03-18,2,445
414,2018-01-06,2,445
414,2003-11-24,2,445
414,2006-03-01,2,445
414,2005-12-22,2,445
414,2006-01-14,2,445
414,2011-03-16,2,445
414,2000-07-11,2,445
414,2006-06-10,2,445
414,2001-01-12,2,445
414,2006-04-05,2,445
414,2000-08-22,2,445
414,2018-05-05,2,445
414,2006-04-20,2,445
414,2007-04-02,2,445
414,2007-05-01,2,445
414,2001-04-09,2,445
414,2007-05-28,2,445
414,2007-11-13,2,445
414,2007-09-15,2,445
414,2007-07-25,2,445
414,2001-07-03,2,445
414,2001-07-23,2,445
414,2007-07-17,2,445
414,2001-08-20,2,445
414,2006-11-27,2,445
414,2001-02-05,2,445
414,2006-12-06,2,445
414,2009-08-24,2,445
414,2007-11-20,2,445
414,2007-01-08,2,445
414,2002-04-08,2,445
414,2003-04-05,2,445
414,2003-05-12,2,445
414,2004-03-14,2,445
414,2004-03-21,2,445
414,2003-03-17,2,445
414,2004-09-07,2,445
414,2004-08-25,2,445
414,2002-12-20,2,445
414,2002-12-09,2,445
414,2004-09-12,2,445
414,2003-02-28,2,445
414,2004-06-09,2,445
414,2003-03-09,2,445
414,2003-02-10,2,445
414,2004-07-16,2,445
414,2004-07-14,2,445
414,2004-02-16,2,445
414,2003-10-21,2,445
414,2003-12-31,2,445
414,2003-11-14,2,445
414,2003-11-19,2,445
414,2003-10-24,2,445
414,2003-08-18,2,445
414,2004-01-13,2,445
414,2004-01-15,2,445
414,2004-01-12,2,445
414,2003-09-21,2,445
414,2003-07-31,2,445
414,2003-06-16,2,445
414,2003-06-20,2,445
414,2004-02-06,2,445
414,2004-02-02,2,445
414,2005-04-25,2,445
414,2005-06-16,2,445
414,2002-06-21,2,445
414,2005-05-25,2,445
414,2002-07-08,2,445
414,2002-07-15,2,445
414,2002-08-13,2,445
414,2002-08-19,2,445
414,2005-04-04,2,445
414,2000-11-20,2,445
414,2002-04-30,2,445
414,2005-07-28,2,445
414,2005-08-08,2,445
414,2005-11-03,2,445
414,2002-05-03,2,445
414,2004-10-25,2,445
414,2004-11-09,2,445
414,2004-11-29,2,445
414,2002-11-05,2,445
414,2004-09-22,2,445
414,2010-08-16,2,445
414,2004-12-18,2,445
414,2004-12-20,2,445
414,2004-12-06,2,445
414,2005-01-13,2,445
414,2005-01-20,3,445
414,2006-07-24,3,445
414,2005-12-19,3,445
414,2007-07-03,3,445
414,2005-01-11,3,445
414,2005-02-28,3,445
414,2003-12-05,3,445
414,2006-02-06,3,445
414,2007-11-05,3,445
414,2004-05-24,3,445
414,2004-05-25,3,445
414,2006-04-24,3,445
414,2005-05-19,3,445
414,2004-04-14,3,445
414,2007-09-23,3,445
414,2006-10-12,3,445
414,2007-08-20,3,445
414,2005-08-29,3,445
414,2005-10-23,3,445
414,2008-01-07,3,445
414,2008-12-25,3,445
414,2006-11-17,3,445
414,2005-11-14,3,445
414,2005-01-03,3,445
414,2003-12-28,3,445
414,2004-07-25,3,445
414,2005-01-06,3,445
414,2004-04-05,3,445
414,2006-09-18,3,445
414,2007-01-03,3,445
414,2006-02-20,3,445
414,2011-02-26,3,445
414,2013-01-02,3,445
414,2003-11-28,3,445
414,2003-11-17,3,445
414,2000-06-26,3,445
414,2001-09-10,3,445
414,2003-03-10,3,445
414,2000-12-04,3,445
414,2001-09-17,3,445
414,2003-03-31,3,445
414,2002-08-06,3,445
414,2002-12-02,3,445
414,2000-07-31,3,445
414,2003-04-19,3,445
414,2001-08-27,3,445
414,2001-06-04,3,445
414,2001-08-13,3,445
414,2001-06-25,3,445
414,2002-06-17,3,445
414,2003-04-21,3,445
414,2001-01-11,3,445
414,2002-05-28,3,445
414,2001-01-08,3,445
414,2003-04-11,3,445
414,2003-06-10,3,445
414,2002-03-08,3,445
414,2002-10-22,3,445
414,2002-09-03,3,445
414,2002-01-28,3,445
414,2002-09-23,3,445
414,2002-09-27,3,445
414,2001-03-13,3,445
414,2003-07-19,3,445
414,2003-07-02,3,445
414,2000-10-02,3,445
414,2003-07-14,3,445
414,2003-08-12,3,445
414,2001-11-19,3,445
414,2002-07-24,4,445
414,2005-04-11,4,445
414,2006-04-16,4,445
414,2002-01-16,4,445
414,2005-12-31,4,445
414,2002-04-04,4,445
414,2002-06-03,4,445
414,2003-05-05,4,445
414,2004-04-23,4,445
414,2004-01-26,4,445
414,2004-06-28,4,445
414,2003-03-03,4,445
414,2004-07-12,4,445
414,2004-06-02,4,445
414,2003-12-15,4,445
414,2003-10-26,4,445
414,2004-01-05,4,445
414,2004-10-24,4,445
414,2002-11-04,4,445
414,2002-09-30,4,445
414,2002-01-15,4,445
414,2000-10-10,4,445
414,2008-03-10,4,445
414,2008-02-16,4,445
414,2007-10-10,4,445
414,2000-12-01,4,445
414,2018-06-03,4,445
414,2001-10-16,4,445
414,2000-07-12,4,445
414,2000-07-10,4,445
414,2006-09-01,4,445
414,2006-12-27,4,445
414,2006-12-18,4,445
414,2001-01-15,4,445
414,2009-12-21,4,445
414,2000-09-05,4,445
414,2004-08-05,5,445
414,2000-08-08,5,445
414,2012-02-04,5,445
414,2010-10-10,5,445
414,2007-01-11,5,445
414,2006-09-05,5,445
414,2006-02-13,5,445
414,2002-05-21,5,445
414,2002-11-18,5,445
414,2009-07-01,5,445
414,2002-11-11,5,445
414,2009-11-15,5,445
414,2000-07-17,5,445
414,2002-12-10,6,445
414,2018-03-24,6,445
414,2002-06-26,6,445
414,2001-05-31,6,445
414,2001-05-24,6,445
414,2002-06-07,6,445
414,2001-05-07,6,445
414,2004-07-05,6,445
414,2003-01-27,6,445
414,2006-09-16,6,445
414,2009-12-27,6,445
414,2002-10-15,6,445
414,2007-09-04,6,445
414,2011-12-18,6,445
414,2011-01-03,6,445
414,2005-03-05,7,445
414,2007-03-14,7,445
414,2005-03-04,7,445
414,2017-12-22,7,445
414,2010-09-07,7,445
414,2002-01-09,8,445
414,2018-04-02,8,445
414,2003-02-16,8,445
414,2002-12-16,8,445
414,2004-04-25,9,445
414,2004-11-18,9,445
414,2012-08-12,10,445
414,2002-04-22,10,445
414,2018-05-06,10,445
414,2005-10-10,11,445
414,2002-03-14,11,445
414,2002-04-01,11,445
414,2012-12-22,12,445
414,2001-11-06,12,445
414,2001-04-02,13,445
414,2001-06-18,13,445
414,2003-09-30,14,445
414,2003-10-10,14,445
414,2000-06-30,14,445
414,2002-10-07,16,445
414,2009-08-09,18,445
414,2002-07-09,18,445
414,2001-12-18,21,445
414,2002-06-24,21,445
414,2017-03-15,23,445
414,2003-05-22,23,445
414,2018-02-25,25,445
414,2003-12-22,27,445
414,2004-09-18,29,445
414,2004-01-09,32,445
414,2017-01-29,42,445
414,2017-11-24,52,445
414,2001-05-29,56,445
414,2000-06-22,65,445
414,2010-05-16,69,445
414,2000-06-21,95,445
414,2008-07-15,121,445
414,2000-06-19,292,445
414,2000-06-20,540,445
391,2002-10-10,1,9
391,2002-11-16,2,9
391,2002-09-23,4,9
391,2002-09-22,23,9
391,2002-09-03,26,9
391,2002-09-01,30,9
391,2002-09-02,75,9
391,2002-09-19,93,9
391,2002-08-31,132,9
398,2011-07-24,1,2
398,2011-07-21,45,2
401,2018-01-13,1,5
401,2018-01-14,3,5
401,2018-01-09,4,5
401,2017-12-27,25,5
401,2017-11-12,39,5
274,2009-03-18,1,149
274,2009-03-19,1,149
274,2009-04-30,1,149
274,2009-05-04,1,149
274,2009-08-03,1,149
274,2010-01-04,1,149
274,2009-03-17,1,149
274,2009-03-09,1,149
274,2009-01-20,1,149
274,2009-01-19,1,149
274,2008-02-06,1,149
274,2008-02-26,1,149
274,2008-03-06,1,149
274,2008-03-07,1,149
274,2008-03-12,1,149
274,2008-03-13,1,149
274,2008-03-17,1,149
274,2008-03-18,1,149
274,2008-04-09,1,149
274,2008-04-12,1,149
274,2008-05-01,1,149
274,2008-05-07,1,149
274,2008-05-18,1,149
274,2008-05-19,1,149
274,2008-09-26,1,149
274,2008-09-28,1,149
274,2008-10-01,1,149
274,2008-10-03,1,149
274,2008-10-06,1,149
274,2008-10-27,1,149
274,2008-11-25,1,149
274,2008-12-01,1,149
274,2008-12-16,1,149
274,2008-02-05,1,149
274,2008-02-04,1,149
274,2008-01-22,1,149
274,2008-02-03,1,149
274,2007-03-02,1,149
274,2007-03-20,1,149
274,2007-03-21,1,149
274,2007-03-22,1,149
274,2007-04-03,1,149
274,2007-04-04,1,149
274,2007-04-12,1,149
274,2007-04-16,1,149
274,2007-04-24,1,149
274,2007-05-06,1,149
274,2007-08-25,1,149
274,2007-09-12,1,149
274,2007-10-23,1,149
274,2007-12-12,1,149
274,2007-12-17,1,149
274,2007-12-20,1,149
274,2008-01-16,1,149
274,2008-01-17,1,149
274,2007-05-13,1,149
274,2007-12-25,2,149
274,2008-01-08,2,149
274,2008-01-03,2,149
274,2007-12-19,2,149
274,2011-01-24,2,149
274,2008-01-12,2,149
274,2007-08-16,2,149
274,2008-01-14,2,149
274,2008-01-15,2,149
274,2007-02-28,2,149
274,2007-03-03,2,149
274,2007-03-07,2,149
274,2007-03-11,2,149
274,2011-01-26,2,149
274,2007-04-22,2,149
274,2007-03-15,2,149
274,2007-04-02,2,149
274,2009-04-29,2,149
274,2008-09-12,2,149
274,2008-09-15,2,149
274,2008-11-11,2,149
274,2009-01-27,2,149
274,2009-02-27,2,149
274,2009-02-03,2,149
274,2009-02-24,2,149
274,2008-11-18,2,149
274,2008-11-24,2,149
274,2008-12-22,2,149
274,2008-02-20,2,149
274,2008-02-08,2,149
274,2008-05-05,2,149
274,2009-07-26,2,149
274,2008-03-30,2,149
274,2008-04-03,2,149
274,2011-02-06,3,149
274,2009-02-18,3,149
274,2008-12-15,3,149
274,2008-12-03,3,149
274,2008-10-23,3,149
274,2008-04-14,3,149
274,2008-02-25,3,149
274,2009-11-11,3,149
274,2009-08-09,3,149
274,2009-05-08,3,149
274,2007-03-14,3,149
274,2008-01-18,3,149
274,2007-04-08,3,149
274,2007-03-13,3,149
274,2008-02-01,4,149
274,2007-05-01,4,149
274,2009-12-18,4,149
274,2009-08-14,4,149
274,2009-03-26,4,149
274,2009-12-02,4,149
274,2009-01-23,4,149
274,2010-11-18,4,149
274,2008-05-28,4,149
274,2008-08-18,4,149
274,2008-10-09,4,149
274,2010-10-01,5,149
274,2008-11-10,5,149
274,2007-12-08,5,149
274,2011-10-12,6,149
274,2007-12-10,6,149
274,2009-06-15,6,149
274,2010-12-29,6,149
274,2010-11-04,7,149
274,2008-07-28,7,149
274,2008-09-18,8,149
274,2009-07-13,9,149
274,2010-12-24,11,149
274,2009-07-23,11,149
274,2007-02-26,11,149
274,2009-10-21,12,149
274,2009-04-07,12,149
274,2007-02-25,13,149
274,2010-10-27,13,149
274,2007-04-19,14,149
274,2009-09-26,15,149
274,2010-09-21,18,149
274,2007-02-22,20,149
274,2007-03-04,23,149
274,2010-09-17,23,149
274,2007-12-09,23,149
274,2007-02-24,24,149
274,2007-08-10,26,149
274,2007-02-11,31,149
274,2007-12-07,32,149
274,2007-02-15,82,149
274,2007-02-14,88,149
274,2007-02-21,116,149
274,2007-02-20,151,149
274,2007-02-18,297,149
280,2012-09-26,1,8
280,2012-11-12,2,8
280,2012-10-14,4,8
280,2012-09-23,5,8
280,2012-10-29,5,8
280,2012-09-14,25,8
280,2012-09-24,47,8
280,2012-09-25,107,8
282,2013-09-10,1,4
282,2013-09-07,1,4
282,2017-12-24,45,4
282,2013-09-06,190,4
285,2015-12-13,1,18
285,2016-01-09,1,18
285,2016-01-28,1,18
285,2016-01-31,1,18
285,2016-02-28,1,18
285,2016-03-25,1,18
285,2016-03-30,1,18
285,2016-04-02,1,18
285,2016-05-23,1,18
285,2016-06-06,1,18
285,2016-12-14,1,18
285,2016-12-29,1,18
285,2016-10-17,1,18
285,2016-07-20,2,18
285,2016-12-28,2,18
285,2016-01-18,2,18
285,2015-12-09,8,18
285,2015-12-26,9,18
288,2003-11-17,1,206
288,2004-01-09,1,206
288,2004-01-14,1,206
288,2004-01-19,1,206
288,2004-04-27,1,206
288,2004-05-11,1,206
288,2004-06-10,1,206
288,2004-06-11,1,206
288,2004-07-27,1,206
288,2004-08-04,1,206
288,2003-10-01,1,206
288,2004-08-24,1,206
288,2004-09-13,1,206
288,2004-09-29,1,206
288,2004-10-11,1,206
288,2004-10-20,1,206
288,2004-11-11,1,206
288,2004-12-06,1,206
288,2004-12-10,1,206
288,2004-12-16,1,206
288,2005-02-08,1,206
288,2005-02-14,1,206
288,2004-09-08,1,206
288,2003-06-23,1,206
288,2003-06-18,1,206
288,2003-05-13,1,206
288,2001-01-03,1,206
288,2001-04-24,1,206
288,2001-07-03,1,206
288,2001-07-09,1,206
288,2001-08-07,1,206
288,2001-10-09,1,206
288,2001-11-07,1,206
288,2001-12-05,1,206
288,2002-01-08,1,206
288,2002-05-13,1,206
288,2002-06-03,1,206
288,2002-07-16,1,206
288,2002-07-30,1,206
288,2002-08-15,1,206
288,2002-09-11,1,206
288,2002-09-30,1,206
288,2003-01-31,1,206
288,2003-02-07,1,206
288,2003-03-04,1,206
288,2003-04-02,1,206
288,2005-02-21,1,206
288,2005-04-19,1,206
288,2005-05-09,1,206
288,2005-05-20,1,206
288,2006-10-16,1,206
288,2006-11-14,1,206
288,2006-12-18,1,206
288,2007-01-03,1,206
288,2007-03-13,1,206
288,2007-04-09,1,206
288,2007-04-17,1,206
288,2007-04-30,1,206
288,2007-05-08,1,206
288,2007-05-14,1,206
288,2006-09-14,1,206
288,2007-05-21,1,206
288,2007-07-30,1,206
288,2007-08-06,1,206
288,2007-09-04,1,206
288,2007-12-17,1,206
288,2008-01-10,1,206
288,2008-01-18,1,206
288,2008-02-14,1,206
288,2008-02-25,1,206
288,2008-03-03,1,206
288,2008-03-12,1,206
288,2007-05-29,1,206
288,2006-09-05,1,206
288,2006-08-14,1,206
288,2006-08-02,1,206
288,2005-06-06,1,206
288,2005-06-28,1,206
288,2005-07-18,1,206
288,2005-07-25,1,206
288,2005-08-31,1,206
288,2005-09-08,1,206
288,2005-10-03,1,206
288,2005-11-21,1,206
288,2005-11-25,1,206
288,2005-12-23,1,206
288,2005-12-28,1,206
288,2006-01-11,1,206
288,2006-01-19,1,206
288,2006-01-25,1,206
288,2006-03-27,1,206
288,2006-04-03,1,206
288,2006-04-13,1,206
288,2006-04-18,1,206
288,2006-05-02,1,206
288,2006-05-08,1,206
288,2006-05-16,1,206
288,2006-07-03,1,206
288,2006-07-10,1,206
288,2008-04-10,1,206
288,2008-04-24,1,206
288,2008-05-05,1,206
288,2008-06-12,1,206
288,2010-02-09,1,206
288,2009-09-10,1,206
288,2008-06-16,1,206
288,2008-06-23,1,206
288,2008-07-16,1,206
288,2008-07-25,1,206
288,2008-07-27,1,206
288,2008-10-27,1,206
288,2008-11-06,1,206
288,2008-12-26,1,206
288,2009-01-02,1,206
288,2009-01-13,1,206
288,2009-01-25,1,206
288,2009-02-08,1,206
288,2009-03-08,1,206
288,2009-03-17,1,206
288,2009-03-27,1,206
288,2009-03-29,1,206
288,2009-04-05,1,206
288,2009-04-20,1,206
288,2009-05-10,1,206
288,2009-05-18,1,206
288,2009-06-28,1,206
288,2009-08-05,1,206
288,2009-08-24,1,206
288,2009-12-01,1,206
288,2004-08-09,2,206
288,2004-08-11,2,206
288,2004-05-24,2,206
288,2004-06-29,2,206
288,2004-06-25,2,206
288,2004-06-22,2,206
288,2004-06-17,2,206
288,2005-06-13,2,206
288,2005-08-22,2,206
288,2005-08-04,2,206
288,2004-11-24,2,206
288,2005-01-03,2,206
288,2005-03-14,2,206
288,2002-05-28,2,206
288,2002-08-20,2,206
288,2001-05-29,2,206
288,2001-10-03,2,206
288,2002-04-30,2,206
288,2003-07-07,2,206
288,2003-02-24,2,206
288,2002-12-23,2,206
288,2007-11-06,2,206
288,2007-07-02,2,206
288,2007-07-16,2,206
288,2007-08-22,2,206
288,2009-09-01,2,206
288,2009-12-29,2,206
288,2008-09-01,2,206
288,2008-05-19,2,206
288,2009-10-27,2,206
288,2006-03-07,2,206
288,2006-02-01,2,206
288,2006-06-22,2,206
288,2006-04-23,2,206
288,2005-09-20,2,206
288,2005-10-24,2,206
288,2006-01-10,2,206
288,2007-03-01,2,206
288,2007-03-08,2,206
288,2007-03-20,2,206
288,2002-03-18,3,206
288,2001-03-12,3,206
288,2007-06-18,3,206
288,2006-01-04,3,206
288,2004-11-29,3,206
288,2004-11-27,3,206
288,2004-09-21,3,206
288,2004-12-21,3,206
288,2004-12-27,3,206
288,2005-03-30,3,206
288,2000-11-21,3,206
288,2010-01-05,3,206
288,2003-05-06,4,206
288,2002-07-10,4,206
288,2003-12-15,5,206
288,2009-07-06,6,206
288,2002-10-18,6,206
288,2003-11-14,6,206
288,2003-03-19,7,206
288,2007-12-24,7,206
288,2000-12-07,7,206
288,2001-01-11,7,206
288,2002-08-07,7,206
288,2003-10-13,8,206
288,2001-01-05,8,206
288,2002-05-02,9,206
288,2002-02-27,12,206
288,2003-04-16,17,206
288,2001-01-26,24,206
288,2001-01-10,25,206
288,2001-03-26,27,206
288,2004-03-22,29,206
288,2001-01-04,46,206
288,2003-06-02,88,206
288,2001-01-02,116,206
288,2000-12-01,138,206
288,2000-12-06,197,206
249,2016-08-31,1,277
249,2016-09-18,1,277
249,2016-09-26,1,277
249,2016-10-14,1,277
249,2016-10-16,1,277
249,2016-10-24,1,277
249,2016-11-13,1,277
249,2016-12-08,1,277
249,2017-01-11,1,277
249,2017-01-13,1,277
249,2016-07-31,1,277
249,2017-01-14,1,277
249,2017-02-14,1,277
249,2017-06-24,1,277
249,2017-07-31,1,277
249,2017-09-03,1,277
249,2017-09-09,1,277
249,2017-09-12,1,277
249,2017-09-15,1,277
249,2017-09-23,1,277
249,2017-09-24,1,277
249,2017-09-28,1,277
249,2017-02-13,1,277
249,2016-05-22,1,277
249,2016-05-09,1,277
249,2016-05-02,1,277
249,2015-07-20,1,277
249,2015-07-22,1,277
249,2015-07-23,1,277
249,2015-08-01,1,277
249,2015-08-14,1,277
249,2015-08-22,1,277
249,2015-08-24,1,277
249,2015-09-02,1,277
249,2015-09-13,1,277
249,2015-10-02,1,277
249,2015-10-09,1,277
249,2015-10-12,1,277
249,2015-10-19,1,277
249,2015-11-29,1,277
